Stkcd,Accper,total_assets,tptal_liability,total_equity,operating profit
62,2016/12/31,6922645147,2840556831,4082088316,549462967.5
62,2017/6/30,7745707135,3543847338,4201859797,282546696.2
62,2017/12/31,8565499642,4090761190,4474738451,592010903.3
62,2018/6/30,10008545184,5323320901,4685224283,506563023.1
63,2014/6/30,1.01853E+11,77026354000,24826524000,-210049000
63,2014/12/31,1.06214E+11,79921692000,26292504000,60328000
63,2015/6/30,1.13144E+11,76987915000,36155673000,76343000
63,2015/12/31,1.20894E+11,77545292000,43348605000,320471000
63,2016/6/30,1.29916E+11,85983385000,43932898000,495416000
63,2016/12/31,1.41641E+11,1.00756E+11,40885090000,1165548000
63,2017/6/30,1.4467E+11,1.01492E+11,43178064000,3296621000
63,2017/12/31,1.43962E+11,98582068000,45380147000,6752930000
63,2018/6/30,1.20709E+11,87001180000,33708188000,-1775911000
65,2014/6/30,4206127833,3203018749,1003109085,66542959.84
65,2014/12/31,4917983849,3736832242,1181151607,261097988.2
65,2015/6/30,6051406967,4059208954,1992198013,70249422.38
65,2015/12/31,6617550768,4453509372,2164041396,272116643.4
65,2016/6/30,8334907973,6088800714,2246107260,130937817.6
65,2016/12/31,12148177175,8487277322,3660899853,628222633.3
65,2017/6/30,12562253077,8782855192,3779397885,249891032.1
65,2017/12/31,11464595733,7340103151,4124492582,669935521.1
65,2018/6/30,11670845245,7341757351,4329087894,452000420
66,2014/6/30,41066587005,33010615156,8055971849,-567614504.2
66,2014/12/31,40551722167,32082642365,8469079803,-693809365.2
66,2015/6/30,38150461275,29923008639,8227452635,-429497522.9
66,2015/12/31,39456067228,30752916949,8703150280,-175445664.3
66,2016/6/30,37169968665,28298243310,8871725355,-6788991.8
66,2016/12/31,40860876598,31355727405,9505149193,336655341.1
66,2017/6/30,14055532420,6618094892,7437437528,332297843.9
66,2017/12/31,15201583869,7643000837,7558583031,792310071.6
66,2018/6/30,14252364116,7220041530,7032322587,376568887.8
68,2014/6/30,584306216.2,417097364.9,167208851.2,-29200748.36
68,2014/12/31,420734829.2,304297473.3,116437355.9,-106180314.4
68,2015/6/30,637076423.9,27103515.59,609972908.3,-28771303.47
68,2015/12/31,757877879.3,95482909.71,662394969.6,-599926.54
68,2016/6/30,735724883.7,68484558.41,667240325.3,-27971553.53
68,2016/12/31,1313724067,512816704.4,800907362.7,21931533.98
68,2017/6/30,1814976905,772486839.9,1042490065,-17112598.42
68,2017/12/31,2803698324,1711093453,1092604871,42111282.37
68,2018/6/30,3220206199,2174580402,1045625797,-29081659.75
69,2014/6/30,89780156515,60798997373,28981159142,3112262542
69,2014/12/31,94875367925,62627667269,32247700656,7350196306
69,2015/6/30,96665707226,63848327400,32817379826,2175013356
69,2015/12/31,1.15266E+11,73090088862,42176085509,6888321359
69,2016/6/30,1.21803E+11,78598997516,43203676800,2300678893
69,2016/12/31,1.46345E+11,98228880083,48116008930,8571036305
69,2017/6/30,1.75514E+11,1.25659E+11,49855015068,2593161424
69,2017/12/31,2.17463E+11,1.51987E+11,65475912693,12204936144
69,2018/6/30,2.56823E+11,1.88209E+11,68614700531,3314837958
70,2014/6/30,2400307760,1202631730,1197676030,37916869.72
70,2014/12/31,2608137126,1346686004,1261451122,81776067.2
70,2015/6/30,2750589350,1449340903,1301248447,52766258.69
70,2015/12/31,4044451265,2236403385,1808047880,119152040.8
70,2016/6/30,4840378433,2929250892,1911127540,104716158.8
70,2016/12/31,5065491996,3013676441,2051815555,243863925.7
70,2017/6/30,5453892144,3310708267,2143183877,139289625.3
70,2017/12/31,6087089921,3715394471,2371695451,339562636
70,2018/6/30,6736619553,4276344344,2460275209,135082058.6
78,2014/6/30,8977044420,7190174119,1786870300,113500005.7
78,2014/12/31,9631706546,7849129815,1782576731,153525245.7
78,2015/6/30,11415115713,9352936227,2062179486,82120169.03
78,2015/12/31,12762259215,10619197161,2143062054,622744201.4
78,2016/6/30,14826612269,9538760507,5287851762,165700463.7
78,2016/12/31,16661466476,10783504962,5877961515,647740997.2
78,2017/6/30,21605144156,15428931195,6176212962,443338792.3
78,2017/12/31,30864382533,24397347460,6467035073,1243750924
78,2018/6/30,35426769987,28458276815,6968493172,719324026.6
88,2014/6/30,5869697864,605955415.4,5263742449,213980043.4
88,2014/12/31,6825954146,1284766756,5541187390,463643860.3
88,2015/6/30,7320460915,1616479388,5703981527,178450222.8
88,2015/12/31,7878828155,1807119440,6071708715,379666563
88,2016/6/30,7987353607,1739920552,6247433055,188695228.7
88,2016/12/31,8257125682,1778102246,6479023435,423267619.6
88,2017/6/30,8704866935,1919866955,6784999980,183914938.3
88,2017/12/31,9296003914,2220582675,7075421239,469997897.9
88,2018/6/30,9676317564,2437320662,7238996903,206135962.3
89,2014/6/30,12543264178,4663341598,7879922580,196203910.4
89,2014/12/31,12697555048,4774766610,7922788438,344930034.1
89,2015/6/30,12570513214,2625201860,9945311354,295140556.1
89,2015/12/31,11955019714,1700081624,10254938090,750011516
89,2016/6/30,12244132272,1819902910,10424229362,353641931.8
89,2016/12/31,12479875589,1759761418,10720114171,754494661.6
89,2017/6/30,12993041116,1949440050,11043601066,432495758.6
89,2017/12/31,13116875855,1896759285,11220116570,890847087
89,2018/6/30,13421317135,2022949827,11398367308,493583648.2
90,2014/6/30,10676128381,7398830633,3277297748,54676141.58
90,2014/12/31,11027294624,7330598485,3696696138,561352648.5
90,2015/6/30,10931747737,6941239648,3990508089,275539932.3
90,2015/12/31,16553824056,10355694353,6198129703,503255130.9
90,2016/6/30,16284968939,10254786494,6030182445,258211344.3
90,2016/12/31,19290633521,12954998978,6335634543,627058170.6
90,2017/6/30,22559339785,16168120000,6391219785,473705632.6
90,2017/12/31,25792684809,19203940863,6588743946,839370436.6
90,2018/6/30,25425671935,19069594790,6356077145,376992251.4
96,2014/6/30,2054433877,137793908.9,1916639968,75388947.11
96,2014/12/31,2033060595,143043300.9,1890017294,55312723.46
96,2015/6/30,2345731555,288626649.1,2057104906,243577045.2
96,2015/12/31,2217052224,197802086.7,2019250138,213875674.5
96,2016/6/30,2242988887,152681097.4,2090307790,95878638.39
96,2016/12/31,2429874391,125361978.2,2304512413,323641703.2
96,2017/6/30,2481964472,135503303.3,2346461168,107759476.3
96,2017/12/31,2553163400,151401366.1,2401762034,182412687.5
96,2018/6/30,2641107493,171584509,2469522984,94270103.02
99,2014/6/30,3900796344,1396026346,2504769998,109765686.9
99,2014/12/31,4454437637,1731268160,2723169478,237876798.5
99,2015/6/30,4527543404,1765517662,2762025742,106623167
99,2015/12/31,4961759740,2147625557,2814134184,188745835.2
99,2016/6/30,4747525409,1934727364,2812798045,56644962.94
99,2016/12/31,4893194781,2017063095,2876131685,4497635.18
99,2017/6/30,5041172923,2101451411,2939721512,40908745.92
99,2017/12/31,5621430808,2557958326,3063472482,116729809.3
99,2018/6/30,5462783814,2358950549,3103833265,63463717.25
100,2014/6/30,84198466000,60748289000,23450177000,893512000
100,2014/12/31,92876886000,66016391000,26860495000,2113249000
100,2015/6/30,1.12309E+11,76793467000,35515732000,1343872000
100,2015/12/31,1.11755E+11,74125380000,37629441000,1340700000
100,2016/6/30,1.29001E+11,87771978000,41228825000,-323509000
100,2016/12/31,1.47137E+11,1.0139E+11,45746781000,128536000
100,2017/6/30,1.51317E+11,1.01581E+11,49735723000,2115689000
100,2017/12/31,1.60294E+11,1.06151E+11,54142936000,4112924000
100,2018/6/30,1.69917E+11,1.12238E+11,57678597000,1883205000
150,2014/6/30,2684744571,1856318805,828425766.1,9237705.1
150,2014/12/31,2527722874,1701371499,826351375.2,27942519.78
150,2015/6/30,3870272955,2231445508,1638827446,4224288.47
150,2015/12/31,4549641033,2866346034,1683294999,65867335.76
150,2016/6/30,5587875409,2988193485,2599681924,1099667241
150,2016/12/31,7199985577,4689564894,2510420683,1036644425
150,2017/6/30,7167820049,4648860511,2518959537,125297653.7
150,2017/12/31,7620286360,5246187352,2374099007,234223326.9
150,2018/6/30,8005682649,5498127707,2507554942,186360521.5
151,2014/6/30,3168999276,2191664182,977335094,115056643
151,2014/12/31,2919638410,1916981677,1002656733,173237893.4
151,2015/6/30,2779335012,1828508736,950826276.2,90826942.39
151,2015/12/31,2415670230,1400366133,1015304097,166836284.2
151,2016/6/30,1836914677,886598874.3,950315802.7,79956380.21
151,2016/12/31,2068733906,1070642991,998090915.7,128885114.9
151,2017/6/30,2121462320,1160198622,961263697.2,56501466.53
151,2017/12/31,2156797234,1166332022,990465212.7,103123960
151,2018/6/30,2404491619,1431211977,973279641.9,67336162.34
153,2014/6/30,2104184554,1044035118,1060149436,21193284.81
153,2014/12/31,2237532802,1090603743,1146929059,45910982.63
153,2015/6/30,2229514020,1050772155,1178741866,18867803.08
153,2015/12/31,2305280740,1121036690,1184244051,30229290.67
153,2016/6/30,2446540120,1292235709,1154304411,32459191.94
153,2016/12/31,2490374172,1337600416,1152773755,62868865.44
153,2017/6/30,2672176262,1476963013,1195213249,43838013.21
153,2017/12/31,2767714923,1547258522,1220456401,96137186.84
153,2018/6/30,2923169366,1671966806,1251202560,59306006.97
155,2014/6/30,2747177341,2236717755,510459586.1,-285559891.5
155,2014/12/31,1349948717,2227263176,-877314459.2,-1589512981
155,2015/6/30,1253144131,2253407619,-1000263489,-135100172.4
155,2015/12/31,719809721.7,2347944560,-1628134839,-723253316.4
155,2016/6/30,527615767.6,1699458704,-1171842937,193910563.2
155,2016/12/31,2942680356,88737197.96,2853943158,368549057.2
155,2017/6/30,3193785926,257665550.3,2936120376,82177217.72
155,2017/12/31,6785208853,3108907128,3676301725,290101751.1
155,2018/6/30,7048451178,3261891554,3786559623,116473901.1
156,2014/6/30,5102615485,3122161093,1980454392,197818200.2
156,2014/12/31,5558177257,3351120421,2207056836,337210028.1
156,2015/6/30,12131751933,3168298613,8963453320,231561291.8
156,2015/12/31,12674997873,3416965504,9258032369,509056562.5
156,2016/6/30,13016533077,3514393521,9502139555,285730665.9
156,2016/12/31,14032840972,3919060595,10113780377,572115833.1
156,2017/6/30,14115641003,4038169293,10077471709,305801713.8
156,2017/12/31,14420294193,4043417052,10376877142,648162417.3
156,2018/6/30,14625934239,4256787340,10369146899,315820849.8
157,2014/6/30,92119994298,50273229021,41846765277,1151291810
157,2014/12/31,93757955793,52510047091,41247908702,662921762.3
157,2015/6/30,1.00788E+11,59788663199,40999825493,-410017249.2
157,2015/12/31,93723020008,53113915069,40609104938,-605136535.1
157,2016/6/30,93636653814,55298890160,38337763654,-998328164.8
157,2016/12/31,89141023453,51346062946,37794960507,-1803451229
157,2017/6/30,90762462374,52924848844,37837613530,1049739315
157,2017/12/31,83149067654,44921774006,38227293648,1217777901
157,2018/6/30,87317966007,49719802914,37598163093,1068030205
158,2014/6/30,5591128462,3198050880,2393077582,-155981227.3
158,2014/12/31,5553163381,3079382616,2473780765,-324726267.1
158,2015/6/30,8757081302,4139748316,4617332986,-37987056.44
158,2015/12/31,10941863135,5509172043,5432691092,12936944.59
158,2016/6/30,11575350152,6202068572,5373281580,-18512278.51
158,2016/12/31,12804191551,7060367381,5743824170,-85559223.38
158,2017/6/30,12146167515,6350864546,5795302969,57983081.39
158,2017/12/31,12789214507,6776623575,6012590932,324864334.3
158,2018/6/30,12563085475,6604557528,5958527947,45085106.64
159,2014/6/30,3024938962,939790572,2085148390,9135134.8
159,2014/12/31,2968258457,785037178.3,2183221279,194281674.1
159,2015/6/30,3070590371,881215581.1,2189374790,85660395.45
159,2015/12/31,2948995538,767588361.9,2181407176,76953472.93
159,2016/6/30,3013610722,847156335.3,2166454387,-16301750.24
159,2016/12/31,3116249831,912225875,2204023956,49433856.47
159,2017/6/30,3044702151,901809347.9,2142892804,-71120264.79
159,2017/12/31,3037869010,943134750.8,2094734259,-71936612.13
159,2018/6/30,2761582961,719405838.3,2042177122,-58770982.75
166,2014/12/31,1.39452E+11,1.16793E+11,22659436383,4359652628
166,2015/6/30,4.35128E+11,3.87478E+11,47649946426,10084595681
166,2015/12/31,3.33569E+11,2.81704E+11,51865778291,17496403298
166,2016/6/30,2.75691E+11,2.25308E+11,50382595223,2505368595
166,2016/12/31,2.75489E+11,2.21416E+11,54073240939,6236625808
166,2017/6/30,2.82966E+11,2.28622E+11,54343645731,2740739321
166,2017/12/31,2.99943E+11,2.42938E+11,57005778172,5943027473
166,2018/6/30,3.36735E+11,2.67564E+11,69170828527,2627332220
301,2014/6/30,3983625443,926341550.8,3057283892,139191970.3
301,2014/12/31,3986897645,858995150.3,3127902495,300349456.1
301,2015/6/30,4119415436,901465915,3217949521,128690919.7
301,2015/12/31,4407567302,1163708830,3243858472,256202363.6
301,2016/6/30,4769764901,1445871437,3323893464,123163180.3
301,2016/12/31,4967757516,1501181558,3466575958,208433975.8
301,2017/6/30,4545522497,995468382.7,3550054114,127248633.9
301,2017/12/31,4415328793,825544420,3589784373,246057245
301,2018/6/30,4281300008,768477081.2,3512822926,96519319.47
333,2014/6/30,1.1809E+11,75931453890,42158103900,8328032500
333,2014/12/31,1.20292E+11,74560632920,45731455240,13450503680
333,2015/6/30,1.41783E+11,89333261710,52449425410,10206398870
333,2015/12/31,1.28842E+11,72810313000,56031622000,14916873000
333,2016/6/30,1.67503E+11,1.04844E+11,62659128000,11378096000
333,2016/12/31,1.70601E+11,1.01624E+11,68976696000,17435975000
333,2017/6/30,2.31016E+11,1.56022E+11,74994892000,13036153000
333,2017/12/31,2.48107E+11,1.65182E+11,82925171000,21627854000
333,2018/6/30,2.50998E+11,1.63059E+11,87938602000,16300282000
338,2014/6/30,1.28435E+11,87828829773,40606665024,4414433680
338,2014/12/31,1.20412E+11,79557339005,40854412681,6590047409
338,2015/6/30,1.15171E+11,73635878764,41534942751,1619646968
338,2015/12/31,1.14873E+11,73146904220,41726483587,2578121041
338,2016/6/30,1.25329E+11,83873757679,41455073905,1860515161
338,2016/12/31,1.63991E+11,1.19429E+11,44561669859,4118307564
338,2017/6/30,1.81052E+11,1.33081E+11,47971001328,4327890790
338,2017/12/31,1.89638E+11,1.33283E+11,56354991231,10384903875
338,2018/6/30,1.974E+11,1.38811E+11,58588581305,7077212746
400,2014/6/30,9908021210,4556618318,5351402892,454036163
400,2014/12/31,10792195754,4558033955,6234161799,1321222749
400,2015/6/30,10552108435,4223731858,6328376577,80620671.04
400,2015/12/31,12487336802,5615700395,6871636406,785509060.6
400,2016/6/30,12934439788,6067093975,6867345813,121003277.2
400,2016/12/31,14300836590,6750300493,7550536097,967050215.9
400,2017/6/30,14722226623,7109563574,7612663049,213248014.7
400,2017/12/31,15308720879,7183974124,8124746755,788648115.6
400,2018/6/30,14918700314,6653766356,8264933958,184130024
401,2014/6/30,43805975374,30410963078,13395012296,-501568493.1
401,2014/12/31,44054273385,30617157414,13437115971,-838703823.2
401,2015/6/30,45821751632,31948363651,13873387981,24226878.86
401,2015/12/31,41281233838,29948192775,11333041063,-1987990323
401,2016/6/30,40404282632,30261999240,10142283392,-1235044508
401,2016/12/31,41480045870,30312172230,11167873640,-437279160.2
401,2017/6/30,41233756932,30195375921,11038381011,-80476571.75
401,2017/12/31,41034310358,29760683695,11273626663,377301699.7
401,2018/6/30,42042891535,30552948451,11489943084,677588734.9
402,2014/6/30,83736917368,59674837527,24062079841,607114016.1
402,2014/12/31,87587439628,60784575353,26802864275,4116243144
402,2015/6/30,91682177929,63291195048,28390982881,1204521387
402,2015/12/31,1.05679E+11,76675129168,29003546692,3188971884
402,2016/6/30,1.1497E+11,86030592818,28939073594,1045471292
402,2016/12/31,1.12836E+11,81703973159,31131541528,4195959773
402,2017/6/30,1.16262E+11,85238412651,31023208675,1610450500
402,2017/12/31,1.25216E+11,91509284364,33706294132,5521236997
402,2018/6/30,1.35981E+11,1.02464E+11,33516512894,1264001153
403,2014/6/30,1259857890,810795742.9,449062146.8,24478529.82
403,2014/12/31,1193805925,735156003.5,458649921.2,100251161.7
403,2015/6/30,1234841913,726649092.5,508192820.6,63129724.66
403,2015/12/31,1265309163,739819262,525489901.1,68317977.57
403,2016/6/30,1268471480,705207284.9,563264195.5,52869365.76
403,2016/12/31,1279595945,752668108.9,526206400.6,50843413.86
403,2017/6/30,1315999073,726434498.2,589564574.5,67614838.49
403,2017/12/31,1320579834,778407345.3,542172488.6,83636221.27
403,2018/6/30,1321347470,712386877,608960592.6,79315026.93
404,2014/6/30,6885615772,4234096412,2651519360,240801597.2
404,2014/12/31,6604536575,3907065546,2697471028,323159287.2
404,2015/6/30,7194759393,4371412045,2823347349,212948523.6
404,2015/12/31,6970502587,4005922999,2964579588,372081065.4
404,2016/6/30,8081651430,5028932378,3052719052,224905750.8
404,2016/12/31,8102493985,4852377294,3250116692,438104349.8
404,2017/6/30,9507620078,5458540035,4049080043,236122238.6
404,2017/12/31,9978196828,6015533469,3962663359,244329645.6
404,2018/6/30,10145906290,5950929847,4194976444,136360828.4
407,2014/6/30,3637925447,2269779882,1368145565,14270245.47
407,2014/12/31,4102803662,2077056583,2025747079,58654689.9
407,2015/6/30,4514926849,2440539052,2074387797,10661402.78
407,2015/12/31,4151646858,2052290988,2099355870,28074680.39
407,2016/6/30,3939426552,1175697042,2763729509,-4634310.52
407,2016/12/31,4302560924,1783454735,2519106189,-250721058.9
407,2017/6/30,4348183107,1713581198,2634601909,319268781.4
407,2017/12/31,5045105273,2346639055,2698466218,357908591.4
407,2018/6/30,5944683267,3221601550,2723081717,152629329.1
408,2014/6/30,553615812.2,354883964.8,198731847.4,-13328915.64
408,2014/12/31,456452646.9,318855125,137597521.8,-55076190.83
408,2015/6/30,522196710.6,387429455.5,134767255.1,-1278707.19
408,2015/12/31,463902808.3,386887571.7,77015236.53,-58689891.69
408,2016/6/30,155830682,7862047.56,147968634.5,70362636.03
408,2016/12/31,7360720237,1372503628,5988216610,1085540621
408,2017/6/30,7015197871,785312546.8,6229885325,365618897.6
408,2017/12/31,7744622344,1209767646,6534854699,1449675858
408,2018/6/30,8103879020,1131302930,6972576091,555015263.1
409,2014/6/30,2389577649,1206344153,1183233495,43194436.21
409,2014/12/31,3311944552,2044711709,1267232842,-24662730.29
409,2015/6/30,3621422232,2398224366,1223197865,-42221574.25
409,2015/12/31,5676483709,4131901392,1544582317,205044770.4
